ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0032627	interleukin-23 production	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	CLEC7A/TGFB1/IL17A	3
GO:0032667	regulation of interleukin-23 production	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	CLEC7A/TGFB1/IL17A	3
GO:0035747	natural killer cell chemotaxis	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	PIK3CD/XCL1/PIK3CG	3
GO:0036093	germ cell proliferation	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	UCHL1/DMRT1/PTGDS	3
GO:0036109	alpha-linolenic acid metabolic process	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	FADS1/FADS2/ELOVL5	3
GO:0042368	vitamin D biosynthetic process	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	TNF/CYP3A4/SNAI2	3
GO:0044854	plasma membrane raft assembly	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	MIR138-1/CAV2/CAV1	3
GO:0045607	regulation of inner ear auditory receptor cell differentiation	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	HES5/MYCL/ATOH1	3
GO:0045631	regulation of mechanoreceptor differentiation	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	HES5/MYCL/ATOH1	3
GO:0045743	positive regulation of fibroblast growth factor receptor signaling pathway	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	NRXN1/FGFBP1/MIR146A	3
GO:0048241	epinephrine transport	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	ADRA2A/CARTPT/VIP	3
GO:0051660	establishment of centrosome localization	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	MISP/PARD3B/PKHD1	3
GO:0051933	amino acid neurotransmitter reuptake	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	ATP1A2/SLC6A12/SLC6A11	3
GO:0051964	negative regulation of synapse assembly	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	WNT5A/PTPN13/EPHA7	3
GO:0055015	ventricular cardiac muscle cell development	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	PROX1/NKX2-5/NKX2-6	3
GO:0060052	neurofilament cytoskeleton organization	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	INA/ATP8A2/NEFL	3
GO:0060371	regulation of atrial cardiac muscle cell membrane depolarization	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	TBX5/CACNA1G/GJA1	3
GO:0060430	lung saccule development	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	STRA6/GATA6/FGF10	3
GO:0060536	cartilage morphogenesis	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	WNT7B/HAND2/SNAI2	3
GO:0060717	chorion development	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	ASCL2/E2F7/FZD5	3
GO:0061299	retina vasculature morphogenesis in camera-type eye	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	ARHGEF15/LAMA1/NDP	3
GO:0071421	manganese ion transmembrane transport	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	SLC30A10/ATP2C2/SLC39A14	3
GO:0071803	positive regulation of podosome assembly	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	TNF/FSCN1/MSN	3
GO:0071918	urea transmembrane transport	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	SLC14A2/AQP7/AQP3	3
GO:0090269	fibroblast growth factor production	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	MIR205/MIR152/FGFR1	3
GO:0090270	regulation of fibroblast growth factor production	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	MIR205/MIR152/FGFR1	3
GO:0098917	retrograde trans-synaptic signaling	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	DAGLA/TENM2/FABP5	3
GO:0120197	mucociliary clearance	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	DNAH9/CFAP221/NEK10	3
GO:1902460	regulation of mesenchymal stem cell proliferation	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	TGFB1/VEGFC/CITED1	3
GO:1902513	regulation of organelle transport along microtubule	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	FEZ1/HAP1/MAP2	3
GO:1903980	positive regulation of microglial cell activation	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	TAFA3/CTSC/TTBK1	3
GO:1904179	positive regulation of adipose tissue development	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	NR1H4/GHRL/PPARG	3
GO:1904669	ATP export	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	CALHM1/CALHM3/SLC17A9	3
GO:1905150	regulation of voltage-gated sodium channel activity	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	MIR192/FGF11/GRP	3
GO:1905198	manchette assembly	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	SPAG17/AXDND1/CFAP53	3
GO:1990416	cellular response to brain-derived neurotrophic factor stimulus	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	TMEM108/WASF1/NTRK2	3
GO:2000253	positive regulation of feeding behavior	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	RXFP4/GHRL/OPRK1	3
GO:2000425	regulation of apoptotic cell clearance	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	C3/TGM2/C2	3
GO:2000563	positive regulation of CD4-positive, alpha-beta T cell proliferation	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	XCL1/CD55/LGALS9	3
GO:2000650	negative regulation of sodium ion transmembrane transporter activity	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	MIR192/GRP/STK39	3
GO:2000822	regulation of behavioral fear response	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	EPHB2/RAG1/GRP	3
GO:2000980	regulation of inner ear receptor cell differentiation	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	HES5/MYCL/ATOH1	3
GO:0002534	cytokine production involved in inflammatory response	19/4017	80/18434	0.2375	1.08988673139159	0.425291493455515	0.37731078008207	0.739700355895091	0.581785350231467	EPHB2/GBP5/ALOX5/F2/CLEC7A/MIR203A/PLD4/PLA2G10/NOD2/NOS2/PLA2G3/MIR135A1/APOD/TLR6/MIR146A/TNF/IL17A/IL17F/LEP	19
GO:0032720	negative regulation of tumor necrosis factor production	19/4017	80/18434	0.2375	1.08988673139159	0.425291493455515	0.37731078008207	0.739700355895091	0.581785350231467	MIR130A/MIR708/MIR920/NR1H4/CHRFAM7A/CHRNA7/NOD2/LGALS9/CIDEA/IL27RA/POMC/IL37/MIR149/LBP/GHRL/ADIPOQ/TWIST1/GPNMB/ORM1	19
GO:1900015	regulation of cytokine production involved in inflammatory response	19/4017	80/18434	0.2375	1.08988673139159	0.425291493455515	0.37731078008207	0.739700355895091	0.581785350231467	EPHB2/GBP5/ALOX5/F2/CLEC7A/MIR203A/PLD4/PLA2G10/NOD2/NOS2/PLA2G3/MIR135A1/APOD/TLR6/MIR146A/TNF/IL17A/IL17F/LEP	19
GO:0051258	protein polymerization	64/4017	282/18434	0.226950354609929	1.0414744428378	0.370471114101882	0.378362053761746	0.741207083695642	0.582970414094369	KANK4/CASQ2/KIRREL1/SPTA1/CAMSAP2/LMOD1/SVIL/CDC42EP2/ESAM/EPS8/KRT5/NAV3/TRPV4/SLAIN1/ANG/NIN/ASB2/EVL/FMN1/HDGFL3/NDE1/CDH5/COTL1/SPIRE2/ALOX15/VTN/CDK5R1/CCR7/BAIAP2/ARHGAP28/TUBB4A/NPHS1/CDC42EP5/SPTBN1/ADD2/BIN1/MAP2/CATIP/VIL1/TUBB1/BAIAP2L2/VILL/PFN2/SLIT2/CRACD/SNCA/FGB/FGA/FGG/OCLN/MAP1B/PFN3/TTBK1/CD2AP/WASF1/ARHGAP18/SCIN/COBL/CCL26/CCL24/NEFL/CCL21/ARHGAP6/MAP7D3	64
GO:0045807	positive regulation of endocytosis	36/4017	156/18434	0.230769230769231	1.05899925317401	0.390621330680434	0.37844700305095	0.741207083695642	0.582970414094369	APOA2/WNT3A/CAMK1D/SFTPD/CALY/TUB/PTPRJ/APLNR/ARRB1/DRD2/APOA5/APOA1/CLEC7A/NOD2/VTN/RAB31/C3/INSR/FPR2/BIN1/DGKD/WNT5A/PTX3/NLGN1/AHSG/SNCA/C2/TULP1/ABCA13/MAGI2/CD36/TFR2/SERPINE1/CCL21/IL2RG/APLN	36
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	36/4017	156/18434	0.230769230769231	1.05899925317401	0.390621330680434	0.37844700305095	0.741207083695642	0.582970414094369	TNFRSF18/HES5/TNFSF18/IL20/PTPRJ/GPRC5A/HTR2A/CSPG4/GPRC5B/NOD2/VTN/SRCIN1/PECAM1/TGFB1/CADM4/ADAM17/EPHA4/PRNP/LIF/CRIPTO/RAP2B/HRG/ADIPOQ/FGFR3/ZFYVE28/DOK7/BANK1/SFRP2/FGF10/IL31RA/EPHA7/IL22RA2/EGFR/CD36/NRG1/SFRP1	36
GO:0030307	positive regulation of cell growth	38/4017	165/18434	0.23030303030303	1.05685986074336	0.387259298221228	0.378882838346078	0.741820461740718	0.583452845065146	SFN/LPAR3/S100A9/S100A8/CRABP2/ADCY10/WNT3A/F2/CPNE6/AKAP6/CXCL16/NTN1/ERBB2/KRT17/RND2/RNF157/SPHK1/UNC13A/HPN/SYT3/ADAM17/BCL11A/FN1/CDH4/DSCAM/CPNE9/CD38/SFRP2/MAP1B/SLC44A4/CPNE5/RIMS1/IGFBP1/EGFR/PRSS2/NRG1/SFRP1/RIMS2	38
GO:0007163	establishment or maintenance of cell polarity	52/4017	228/18434	0.228070175438596	1.04661329699654	0.373836286955998	0.379588869510582	0.742661262890688	0.584114147696153	HES5/KIAA1614/CRB1/RHOU/SFRP5/BRSK2/INSC/AMOTL1/FEZ1/PRICKLE1/CDX2/NEK3/SPRY2/RHOV/IGF1R/NDE1/CDH5/PARD6A/CCR7/ANKFN1/LLGL2/FOXJ1/LAMA1/PARD6G/MISP/SYNE4/CYP26B1/PARD3B/TCF15/PARD6B/SH3BP1/WNT7B/WNT7A/WNT5A/PHLDB2/SPRY1/FGF10/MAP1B/WWC1/RIPOR2/PTK7/PKHD1/DST/GJA1/FSCN1/SHH/TEK/CCL21/LHX2/GPSM1/MSN/AMOT	52
GO:2000628	regulation of miRNA metabolic process	21/4017	89/18434	0.235955056179775	1.08279698920039	0.413296919228422	0.37963580068404	0.742661262890688	0.584114147696153	AGT/HRAS/BMP4/SMAD6/NGFR/SOX9/GATA6/NOTCH3/TGFB1/ZNF512B/PPARG/TERT/NR3C1/POU5F1/TNF/MYB/ESR1/QKI/TWIST1/EGFR/APLN	21
GO:0046474	glycerophospholipid biosynthetic process	46/4017	201/18434	0.228855721393035	1.05021816483923	0.377869012642701	0.379680658872025	0.742661262890688	0.584114147696153	PIK3CD/SLC44A5/SLC44A3/ACP6/APOA2/ETNK2/PIK3C2B/ITPKB/CHAT/CHKA/RAB38/APOA1/PIK3C2G/ETNK1/DGKA/PTPRQ/NR1H4/CHPT1/HTR2A/AJUBA/TTC7B/ITPKA/ALOX15/PITPNM3/PLSCR3/PGAP3/IMPA2/GPAT2/INPP5D/DGKD/LIPI/LIPH/DGKG/PCYT1A/PIGX/CWH43/SLC44A4/DGKB/HYCC1/PIK3CG/DGKI/FABP5/PIP5K1B/PIP5KL1/AGPAT2/PCYT1B	46
GO:0071346	cellular response to type II interferon	23/4017	98/18434	0.23469387755102	1.07700944455452	0.403474606637141	0.381459555474933	0.744978494916767	0.585936685207615	GBP1/GBP5/GBP6/RAB7B/CDC42EP2/RAB20/IRF8/LGALS9/NOS2/FCAR/PPARG/CRIPTO/SLC26A6/WNT5A/CLDN1/OTOP1/TXK/CAMK2A/IRGM/TNF/ARG1/DAPK1/ASS1	23
GO:0010659	cardiac muscle cell apoptotic process	14/4017	58/18434	0.241379310344828	1.1076888740096	0.433581576259998	0.381481216725732	0.744978494916767	0.585936685207615	ADCY10/BNIP3/APAF1/LTK/NUPR1/GATA6/NFE2L2/SFRP2/HAND2/CAMK2A/NKX2-5/GNGT1/GATA4/NRG1	14
GO:0030837	negative regulation of actin filament polymerization	14/4017	58/18434	0.241379310344828	1.1076888740096	0.433581576259998	0.381481216725732	0.744978494916767	0.585936685207615	KANK4/SPTA1/LMOD1/SVIL/EPS8/ASB2/SPTBN1/ADD2/VIL1/VILL/PFN2/SLIT2/CRACD/SCIN	14
GO:0043462	regulation of ATP-dependent activity	14/4017	58/18434	0.241379310344828	1.1076888740096	0.433581576259998	0.381481216725732	0.744978494916767	0.585936685207615	ATP1B1/TNNT2/BRSK2/TNNT3/MYBPC3/FXYD2/MYL4/TNNC1/ATP1B3/PFN2/FGF10/PLN/ALDOB/RGN	14
GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	14/4017	58/18434	0.241379310344828	1.1076888740096	0.433581576259998	0.381481216725732	0.744978494916767	0.585936685207615	AGT/FADD/BCL2L14/PMAIP1/TNFSF10/TLR6/BMPR1B/TNF/INHBA/CAV1/SFRP1/TNFSF15/SRPX/CD40LG	14
GO:0001975	response to amphetamine	9/4017	36/18434	0.25	1.14724919093851	0.46679945307885	0.382203309548544	0.745666327790192	0.586477676010143	RGS7/SLC18A2/DRD2/PPP1R1B/NR4A2/DRD5/DRD1/RGS20/SLC1A1	9
GO:0045577	regulation of B cell differentiation	9/4017	36/18434	0.25	1.14724919093851	0.46679945307885	0.382203309548544	0.745666327790192	0.586477676010143	MIR17HG/IKZF3/ID2/INPP5D/XBP1/BCL6/INHBA/SFRP1/IL2RG	9
GO:0048499	synaptic vesicle membrane organization	9/4017	36/18434	0.25	1.14724919093851	0.46679945307885	0.382203309548544	0.745666327790192	0.586477676010143	SYT9/SYT13/PRRT2/RPH3AL/SYNGR1/ERC2/CPLX1/STX11/SYP	9
GO:0045453	bone resorption	16/4017	67/18434	0.238805970149254	1.09587982418007	0.415008503535479	0.385039608924102	0.749459343195545	0.589460939136151	CALCA/IAPP/PRKCA/SIGLEC15/MC4R/TNFRSF11A/IHH/INPP5D/CLDN18/CD38/SPP1/CARTPT/ADRB2/EGFR/PDK4/TNFRSF11B	16
GO:0008090	retrograde axonal transport	6/4017	23/18434	0.260869565217391	1.19712959054453	0.499330997477907	0.38551058476874	0.749459343195545	0.589460939136151	CALY/HAP1/KIF1A/TMEM108/DST/NEFL	6
GO:0009651	response to salt stress	6/4017	23/18434	0.260869565217391	1.19712959054453	0.499330997477907	0.38551058476874	0.749459343195545	0.589460939136151	PAPPA2/TRPV4/TNF/EPO/AKR1B1/FBP1	6
GO:0032770	positive regulation of monooxygenase activity	6/4017	23/18434	0.260869565217391	1.19712959054453	0.499330997477907	0.38551058476874	0.749459343195545	0.589460939136151	CDH3/TERT/NPR3/GDNF/TNF/ESR1	6
GO:0032928	regulation of superoxide anion generation	6/4017	23/18434	0.260869565217391	1.19712959054453	0.499330997477907	0.38551058476874	0.749459343195545	0.589460939136151	CRP/AGT/CLEC7A/TGFB1/FPR2/EGFR	6
GO:0033238	regulation of amine metabolic process	6/4017	23/18434	0.260869565217391	1.19712959054453	0.499330997477907	0.38551058476874	0.749459343195545	0.589460939136151	ATP2B4/ACMSD/NR4A2/PNKD/SLC6A3/DRD1	6
GO:0034755	iron ion transmembrane transport	6/4017	23/18434	0.260869565217391	1.19712959054453	0.499330997477907	0.38551058476874	0.749459343195545	0.589460939136151	MCOLN2/SLC40A1/ABCC5/SLC39A14/SCARA5/HEPH	6
GO:0051905	establishment of pigment granule localization	6/4017	23/18434	0.260869565217391	1.19712959054453	0.499330997477907	0.38551058476874	0.749459343195545	0.589460939136151	MYO5A/CDH3/MREG/MLPH/RAB17/SHROOM2	6
GO:0060444	branching involved in mammary gland duct morphogenesis	6/4017	23/18434	0.260869565217391	1.19712959054453	0.499330997477907	0.38551058476874	0.749459343195545	0.589460939136151	WNT4/TGFB1/WNT5A/MSX2/ESR1/CSMD1	6
GO:0090026	positive regulation of monocyte chemotaxis	6/4017	23/18434	0.260869565217391	1.19712959054453	0.499330997477907	0.38551058476874	0.749459343195545	0.589460939136151	S100A7/TNFSF18/FPR2/CCR2/CXCL10/SERPINE1	6
GO:2000047	regulation of cell-cell adhesion mediated by cadherin	6/4017	23/18434	0.260869565217391	1.19712959054453	0.499330997477907	0.38551058476874	0.749459343195545	0.589460939136151	WNT3A/TGFB1/EPCAM/FOXA2/WNT5A/NEXMIF	6
GO:0045861	negative regulation of proteolysis	37/4017	161/18434	0.229813664596273	1.05461416309876	0.367387835222552	0.38674735926643	0.751545015903435	0.591101351794003	ANXA8/SPOCK2/PLAU/SVIP/F2/AQP11/CHAC1/VTN/TMEM98/MIR152/SERPINB5/SERPINB12/SERPINB13/SERPINB4/SERPINB3/SERPINB11/SERPINB7/PRKCG/BIN1/EPHA4/SERPINE2/TM4SF20/PRNP/CSTB/SERPIND1/CSTA/SERPINI2/LAMP3/FETUB/KNG1/SPOCK3/SPOCK1/SERPINB6/SERPINE1/SHH/GAS1/MIR126	37
GO:0007623	circadian rhythm	47/4017	206/18434	0.228155339805825	1.04700411600214	0.358105892981289	0.386831950150032	0.751545015903435	0.591101351794003	NR0B2/RPE65/RORC/PROX1/HTR7/ADRB1/TPH1/LGR4/DRD2/F7/MAGEL2/GPR176/RORA/NOS2/SLC6A4/NGFR/ANKFN1/TNFRSF11A/PRKCG/ID2/GFPT1/KCNH7/SCN9A/GHRH/HNF4A/GHRL/PPARG/PROK2/SOX14/SPSB4/SIAH2/NLGN1/ADIPOQ/MAPK10/MTTP/MTNR1A/CARTPT/TNF/HCRTR2/PLN/EGFR/CLDN4/KCND2/LEP/NTRK2/ASS1/PTGDS	47
GO:0016052	carbohydrate catabolic process	41/4017	179/18434	0.229050279329609	1.05111099058054	0.362711539863335	0.38699067502791	0.751611946875016	0.591153994000313	GALE/CHIA/ADCY10/PFKFB2/HKDC1/HK1/FUT4/GLB1L3/GLB1L2/ENO2/GPD1/HTR2A/PYGL/FUT8/NUPR1/GAA/FUT6/FUT5/INSR/FUT2/GALM/LCT/PRKAG3/GLB1L/NEU2/NEU4/GLB1/XYLB/GLYCTK/SI/GBA3/UCHL1/SLC4A4/GM2A/FUT9/MLXIPL/BPGM/MGAM/FBP1/ALDOB/GK	41
GO:0032371	regulation of sterol transport	18/4017	76/18434	0.236842105263158	1.08686765457333	0.400556411154718	0.387689899551293	0.752245271891633	0.591652113561385	APOA2/APOA4/APOC3/APOA1/PLA2G10/CES1/ABCA8/LIPG/OSBPL6/ABCA12/PPARG/ADIPOQ/EEPD1/ABCA13/PON1/CAV1/SHH/MIR27B	18
GO:0032374	regulation of cholesterol transport	18/4017	76/18434	0.236842105263158	1.08686765457333	0.400556411154718	0.387689899551293	0.752245271891633	0.591652113561385	APOA2/APOA4/APOC3/APOA1/PLA2G10/CES1/ABCA8/LIPG/OSBPL6/ABCA12/PPARG/ADIPOQ/EEPD1/ABCA13/PON1/CAV1/SHH/MIR27B	18
GO:0050795	regulation of behavior	18/4017	76/18434	0.236842105263158	1.08686765457333	0.400556411154718	0.387689899551293	0.752245271891633	0.591652113561385	EPHB2/HTR1D/RXFP4/AIM2/ADRB1/RAG1/DRD2/STRA6/GRP/MC4R/GHRH/GHRL/NLGN1/HCRTR2/HTR1B/NPSR1/OPRK1/PTGDS	18
GO:0043403	skeletal muscle tissue regeneration	11/4017	45/18434	0.244444444444444	1.12175476447321	0.431642941631523	0.388830773386681	0.753733499180336	0.592822626496091	PTGFRN/MYOD1/CD9/WNT10B/SOX15/B4GALNT2/FZD7/WNT7A/GJA1/ANXA1/MYMK	11
GO:0070296	sarcoplasmic reticulum calcium ion transport	11/4017	45/18434	0.244444444444444	1.12175476447321	0.431642941631523	0.388830773386681	0.753733499180336	0.592822626496091	GSTM2/CASQ2/ATP1A2/RYR2/AKAP6/RYR3/TMEM38A/RYR1/HRC/PLN/TRDN	11
GO:1990000	amyloid fibril formation	11/4017	45/18434	0.244444444444444	1.12175476447321	0.431642941631523	0.388830773386681	0.753733499180336	0.592822626496091	CRYAB/IAPP/RIPK3/CHRFAM7A/CHRNA7/NAT8/SIAH2/SNCA/CDSN/CD36/MIR31	11
GO:0006970	response to osmotic stress	20/4017	85/18434	0.235294117647059	1.07976394441272	0.389064282525692	0.389689096421684	0.754671679525567	0.593560519314961	SLC2A1/PAPPA2/KCNMA1/YBX3/AQP5/TRPV4/TRPV3/SLC2A4/LRRC8E/STK39/MYLK/SST/SLC12A2/SERPINB6/TNF/EPO/AKR1B1/FBP1/LRRC8A/WNK3	20
GO:0043242	negative regulation of protein-containing complex disassembly	20/4017	85/18434	0.235294117647059	1.07976394441272	0.389064282525692	0.389689096421684	0.754671679525567	0.593560519314961	WDR47/SPTA1/CAMSAP2/LMOD1/SVIL/EPS8/NAV3/ASB2/HDGFL3/TRIM54/SPTBN1/ADD2/VIL1/GAS2L1/VILL/MAP6D1/CRACD/MAP1B/TNF/SCIN	20
GO:1901657	glycosyl compound metabolic process	20/4017	85/18434	0.235294117647059	1.07976394441272	0.389064282525692	0.389689096421684	0.754671679525567	0.593560519314961	FUCA1/AKR1C1/AKR1C2/AKR1C3/AKR1C4/SLC5A8/SULT1C4/MACROD2/ADA/APOBEC3C/TYMP/GBA3/NME5/SLC34A1/OARD1/ENPP4/UPP1/AKR1B1/AKR1B10/GDA	20
GO:0006520	amino acid metabolic process	64/4017	283/18434	0.226148409893993	1.03779432113166	0.338205733995866	0.390555092862858	0.75610665865383	0.594689151778171	AGMAT/RIMKLA/HPDL/DIO1/CTH/DDAH1/GCLM/ATP2B4/MAT1A/TPH1/GLYATL1/ASRGL1/CARNS1/TYR/RIMKLB/ART4/BCAT1/TPH2/NR1H4/PAH/SDSL/NOS1/DCT/DAOA/SLC7A7/ASPG/CRYM/DPEP1/NOS2/ATCAY/PRODH2/ODC1/HAAO/THNSL2/ACMSD/HNMT/KYNU/GAD1/CPS1/AGXT/HNF4A/LOC102724560/CBS/GGT1/ACY1/HGD/PLOD2/SLC7A11/SLC45A2/SLC1A3/GCLC/ARG1/IYD/DDC/ASL/NOS3/MSRA/ADHFE1/GPT/ALDH1A1/BAAT/ASS1/OTC/NDP	64
GO:0046364	monosaccharide biosynthetic process	22/4017	94/18434	0.234042553191489	1.07402051917648	0.379776306274028	0.391205222577396	0.75712293956739	0.595488471857601	C1QTNF12/PGD/RBP4/TCF7L2/PC/ENO2/GPD1/SERPINA12/GCG/PRKAG3/MTCL2/PCK1/ADIPOQ/NR3C1/LEP/AKR1B1/SLC39A14/GPT/FBP2/FBP1/ALDOB/G6PD	22
GO:0110053	regulation of actin filament organization	60/4017	265/18434	0.226415094339623	1.0390181351896	0.337703383427154	0.39149255942901	0.757436660085301	0.595735217718859	ARHGEF10L/WNT4/TACSTD2/KANK4/KIRREL1/SPTA1/MYOC/LMOD1/SVIL/SYNPO2L/CDC42EP2/PPFIA1/APOA1/ESAM/EPS8/TGFB3/ASB2/EVL/MAGEL2/FMN1/COTL1/ALOX15/ARHGEF15/CCR7/BAIAP2/ARHGAP28/RHPN2/NPHS1/SHANK1/CDC42EP5/SPTBN1/ADD2/CTNNA2/BIN1/XIRP2/TMEFF2/VIL1/MIR149/SH3BP1/BAIAP2L2/VILL/MIR138-1/PHLDB2/PFN2/SLIT2/CRACD/SYNPO2/PFN3/WASF1/ARHGAP18/SCIN/CCL26/CCL24/SFRP1/MTSS1/CCL21/ARHGAP6/AMOT/FRMD7/FLNA	60
GO:0035082	axoneme assembly	24/4017	103/18434	0.233009708737864	1.06928079932133	0.372177317633796	0.392353062549058	0.758858753532683	0.596853715402081	CFAP74/ZMYND12/SPAG17/ODAD2/NEURL1/CFAP58/CFAP46/HOATZ/PIERCE2/DRC7/HYDIN/DNAH2/FOXJ1/DNAH17/DNAH7/CFAP65/RSPH1/PLA2G3/DNAH1/CFAP91/IQCG/DNAH8/CLXN/DNAI1	24
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	26/4017	112/18434	0.232142857142857	1.06530282015719	0.365903014264495	0.393213852520801	0.759947811124438	0.597710275423165	EPHB2/ABCC8/PTPRJ/FADD/CLEC7A/NOD2/LGALS9/MIR657/TGFB1/ADAM17/IL1A/FZD5/LBP/CCR2/WNT5A/PF4/ISL1/IL17A/IL17F/TWIST1/HSPB1/CD36/LEP/MIR27B/ORM1/ORM2	26
GO:0042304	regulation of fatty acid biosynthetic process	13/4017	54/18434	0.240740740740741	1.10475848016301	0.40693476481443	0.393293096696344	0.759947811124438	0.597710275423165	MIR30C1/SLC45A3/APOA5/APOA4/APOC3/MIR342/CEACAM1/PLA2G3/ELOVL5/MLXIPL/PDK4/FABP5/RGN	13
GO:0045581	negative regulation of T cell differentiation	13/4017	54/18434	0.240740740740741	1.10475848016301	0.40693476481443	0.393293096696344	0.759947811124438	0.597710275423165	TNFSF18/ASCL2/BMP4/ERBB2/FOXJ1/CLEC4G/IHH/LGALS1/BCL6/TMEM131L/GLI3/SHH/ANXA1	13
GO:0001911	negative regulation of leukocyte mediated cytotoxicity	8/4017	32/18434	0.25	1.14724919093851	0.440054910312983	0.395980970714928	0.763434144368468	0.600452328460232	NECTIN4/CLEC12B/LGALS9/SERPINB4/TGFB1/CEACAM1/NECTIN2/INPP5D	8
GO:0002313	mature B cell differentiation involved in immune response	8/4017	32/18434	0.25	1.14724919093851	0.440054910312983	0.395980970714928	0.763434144368468	0.600452328460232	IRF8/C17orf99/ADA/XBP1/LGALS1/BCL6/LFNG/CDH17	8
GO:0010575	positive regulation of vascular endothelial growth factor production	8/4017	32/18434	0.25	1.14724919093851	0.440054910312983	0.395980970714928	0.763434144368468	0.600452328460232	RORA/ADORA2B/C3/TGFB1/IL1A/ISL1/GATA4/NOX1	8
